ID,Longitude,Latitude,Elevation_m,SoilDepth_m,Drainage,Permeability,pH,OrganicCarbon_pct,Management_Zone,Recommended_Rotation
81848,152.109837291225,-28.8843462296908,970.0,0.6,5.0,3.0,4.9,5.73,3,Wheat - Canola - Field Pea
88993,141.269568622546,-29.2640880375425,128.0,0.5,5.0,4.0,7.1,0.48,1,Durum Wheat - Lentil - Barley
88969,149.911972886633,-28.8078179471551,194.0,0.5,4.0,3.0,6.5,1.36,1,Durum Wheat - Lentil - Barley
89656,147.16767810647,-35.5967357970425,343.0,0.55,4.0,2.0,4.7,3.5,0,Oats - Lupin - Pasture
101200,148.48754515,-35.72599598,975.0,1.0,4.0,3.0,7.1,8.96,1,Durum Wheat - Lentil - Barley
101148,148.18747385,-36.5290752,1035.0,0.45,4.0,3.0,5.1,12.21,3,Wheat - Canola - Field Pea
101155,148.38661643,-36.28871668,1815.0,0.4,4.0,3.0,4.2,16.75,3,Wheat - Canola - Field Pea
101171,148.36168055,-36.25449477,1506.0,0.7,4.0,3.0,5.3,12.72,3,Wheat - Canola - Field Pea
101217,148.66231513,-35.67480074,1506.0,0.7,2.0,2.0,4.9,4.6,3,Wheat - Canola - Field Pea
80911,149.350116082633,-35.7300488625787,110.0,0.45,5.0,3.0,4.85,3.645,0,Oats - Lupin - Pasture
81824,145.715119630216,-35.5020709085118,110.0,0.5,4.0,2.0,4.8,2.69,0,Oats - Lupin - Pasture
82295,148.6561963289,-36.1796997821529,1166.0,0.6,4.0,2.0,5.6,1.08,3,Wheat - Canola - Field Pea
101235,148.54609152,-35.70736244,1320.0,0.8,2.0,2.0,4.2,6.78,3,Wheat - Canola - Field Pea
80212,153.540813144136,-28.6600803047314,1320.0,0.1,3.0,2.0,4.97,5.02,3,Wheat - Canola - Field Pea
80287,153.47323907977,-28.7436631651541,1320.0,0.1,3.0,2.0,5.34,8.1,3,Wheat - Canola - Field Pea
80252,153.39106409722,-28.8160989523147,1129.0,0.1,3.0,2.0,4.96,5.92,3,Wheat - Canola - Field Pea
80296,153.304088088434,-28.6835289618937,1129.0,0.1,3.0,2.0,6.68,5.81,3,Wheat - Canola - Field Pea
101203,148.49449199,-35.71968026,1129.0,0.35,4.0,3.0,5.5,7.02,3,Wheat - Canola - Field Pea
89060,149.65376419112,-35.5847547682394,755.0,0.9,5.0,4.0,4.7,3.28,0,Oats - Lupin - Pasture
101228,148.56430946,-35.81930344,755.0,0.5,2.0,2.0,4.6,23.07,3,Wheat - Canola - Field Pea
101219,148.65754874,-35.67031378,1547.0,0.8,5.0,3.0,4.6,3.73,3,Wheat - Canola - Field Pea
101143,148.51519318,-36.35548625,1547.0,0.5,4.0,3.0,5.3,5.59,3,Wheat - Canola - Field Pea
101212,148.45864819,-35.69222636,1099.0,0.45,4.0,3.0,5.8,7.17,3,Wheat - Canola - Field Pea
81822,145.434892975269,-35.5693793479344,101.0,0.5,4.0,2.0,5.5,0.78,0,Oats - Lupin - Pasture
89627,148.122796796323,-35.9161983901579,480.0,0.5,5.0,4.0,4.7,0.8,0,Oats - Lupin - Pasture
81830,145.041059504691,-35.4144686673521,97.0,0.5,2.0,1.0,5.5,1.19,0,Oats - Lupin - Pasture
81792,149.928116354639,-35.4225204315478,97.0,0.5,3.0,2.0,4.5,1.21,0,Oats - Lupin - Pasture
82167,149.765494525417,-35.4019580021446,700.0,0.75,3.0,2.0,4.6,0.66,0,Oats - Lupin - Pasture
89667,146.614587730139,-35.5215070834658,187.0,0.5,3.0,2.0,7.5,2.21,1,Durum Wheat - Lentil - Barley
81836,145.033019133391,-35.3705606490138,94.0,0.5,3.0,1.0,5.6,0.71,0,Oats - Lupin - Pasture
101132,148.26467477,-36.51784268,1700.0,0.6,4.0,3.0,3.8,14.34,3,Wheat - Canola - Field Pea
101146,148.39496436,-36.33041158,1608.0,0.5,4.0,3.0,3.2,22.64,3,Wheat - Canola - Field Pea
101205,148.66160207,-35.72191489,1219.0,0.9,1.0,1.0,4.3,12.02,3,Wheat - Canola - Field Pea
82137,149.697051596562,-36.7902306140502,181.0,0.55,4.0,3.0,5.6,1.67,0,Oats - Lupin - Pasture
81825,145.712753420283,-35.5018022517297,117.0,0.5,4.0,2.0,4.9,1.48,0,Oats - Lupin - Pasture
101198,148.47061023,-35.64970803,1061.2,0.5,4.0,3.0,5.4,4.82,3,Wheat - Canola - Field Pea
101236,148.54629644,-35.70824331,1320.0,0.38,6.0,4.0,5.1,6.71,3,Wheat - Canola - Field Pea
81832,145.288531693503,-35.4214398413157,100.0,0.5,5.0,3.0,5.699999999999999,3.65,0,Oats - Lupin - Pasture
89663,146.376163143188,-35.7176880390977,154.0,0.5,4.0,2.0,6.3,0.59,1,Durum Wheat - Lentil - Barley
101210,148.42403068,-35.69260486,1114.0,1.0,4.0,3.0,4.5,1.81,3,Wheat - Canola - Field Pea
81823,145.054636914523,-35.3732636858945,95.0,0.5,3.0,2.0,6.4,1.18,1,Durum Wheat - Lentil - Barley
101246,148.60424606,-35.5876529,1368.0,0.35,4.0,4.0,4.7,5.2,3,Wheat - Canola - Field Pea
82314,149.201894702175,-36.3672095162973,930.0,0.5,4.0,3.0,6.2,2.91,1,Durum Wheat - Lentil - Barley
101248,148.5633475,-35.64684484,1392.0,0.3,6.0,4.0,5.2,5.23,3,Wheat - Canola - Field Pea
80902,149.31961310713,-35.3721010449591,1392.0,0.5,4.0,3.0,4.9,1.51,3,Wheat - Canola - Field Pea
101249,148.56942505,-35.6464232,1371.0,0.14,6.0,4.0,5.8,8.35,3,Wheat - Canola - Field Pea
101247,148.59679908,-35.58779689,1368.0,0.72,3.0,3.0,4.5,4.37,3,Wheat - Canola - Field Pea
101127,148.19313536,-36.52461057,1020.0,0.43,4.0,3.0,5.8,9.42,3,Wheat - Canola - Field Pea
89666,146.615075153705,-35.5210578100602,1083.0,0.5,3.0,2.0,5.0,3.65,3,Wheat - Canola - Field Pea
89079,149.652082423289,-35.5832775544086,770.0,0.6,3.0,2.0,4.8,2.42,0,Oats - Lupin - Pasture
101199,148.46829095,-35.65515466,1041.0,0.4,4.0,3.0,6.1,2.32,3,Wheat - Canola - Field Pea
101162,148.23529458,-36.53348433,1553.0,0.5,4.0,3.0,4.7,9.56,3,Wheat - Canola - Field Pea
80455,153.544335891132,-28.271865308981,1553.0,0.1,3.0,2.0,5.83,3.5,3,Wheat - Canola - Field Pea
82143,149.848409346317,-35.4959471808787,1553.0,0.48,4.0,3.0,4.6,4.75,3,Wheat - Canola - Field Pea
80317,153.537261764505,-28.2763163999101,1553.0,0.1,3.0,2.0,5.7,9.71,3,Wheat - Canola - Field Pea
80274,153.537138141102,-28.2760641380419,1553.0,0.1,3.0,2.0,5.77,5.19,3,Wheat - Canola - Field Pea
80436,153.551136967625,-28.2778678822637,250.0,0.1,3.0,2.0,5.85,3.22,1,Durum Wheat - Lentil - Barley
80285,153.553905004786,-28.2787864368215,250.0,0.1,4.0,3.0,5.43,3.16,0,Oats - Lupin - Pasture
80280,153.544282709757,-28.2714322385996,250.0,0.1,3.0,2.0,5.99,3.23,1,Durum Wheat - Lentil - Barley
80284,153.551228549434,-28.2778314055289,250.0,0.1,3.0,2.0,5.15,3.23,0,Oats - Lupin - Pasture
33420,152.819152168171,-28.4500981501897,250.0,0.8,4.0,3.0,5.5,2.68,0,Oats - Lupin - Pasture
33421,152.830672997612,-28.4435686261719,150.0,0.75,3.0,3.0,5.0,3.39,0,Oats - Lupin - Pasture
80275,153.531599997951,-28.2757698648636,150.0,0.1,3.0,2.0,6.52,5.91,1,Durum Wheat - Lentil - Barley
101242,148.59152722,-35.76990368,1251.0,0.75,6.0,4.0,4.7,3.38,3,Wheat - Canola - Field Pea
82138,149.764698912876,-35.4881254890026,700.0,0.8,3.0,4.0,4.7,6.59,0,Oats - Lupin - Pasture
80277,153.537195152225,-28.2752334561882,700.0,0.1,2.0,2.0,5.19,2.65,0,Oats - Lupin - Pasture
80279,153.545107283903,-28.2711762034041,700.0,0.1,3.0,2.0,5.68,6.07,0,Oats - Lupin - Pasture
80286,153.530593849695,-28.3052278981567,415.0,0.1,4.0,3.0,6.43,3.72,1,Durum Wheat - Lentil - Barley
82231,153.512411864831,-28.3186839251263,415.0,1.5,1.0,1.0,4.1,32.2,3,Wheat - Canola - Field Pea
71657,152.768034015888,-28.5198444911695,415.0,0.7,5.0,3.0,4.9,6.53,0,Oats - Lupin - Pasture
80276,153.537278986408,-28.2756844622358,415.0,0.1,3.0,2.0,5.4,3.98,0,Oats - Lupin - Pasture
80281,153.548560815027,-28.2805591808864,415.0,0.1,3.0,2.0,4.77,2.93,0,Oats - Lupin - Pasture
81868,153.544539303283,-28.2717652045955,415.0,0.1,3.0,2.0,5.91,3.82,1,Durum Wheat - Lentil - Barley
80282,153.54834649994,-28.2805239345522,415.0,0.1,3.0,2.0,5.09,3.86,0,Oats - Lupin - Pasture
80278,153.54481959768,-28.2707440685783,94.0,0.1,3.0,2.0,6.24,3.41,1,Durum Wheat - Lentil - Barley
80283,153.54818626532,-28.2810932596475,94.0,0.11,3.0,2.0,5.795,3.205,0,Oats - Lupin - Pasture
80437,153.554820021934,-28.2763003820234,94.0,0.1,4.0,3.0,5.35,3.0,0,Oats - Lupin - Pasture
81838,145.055021253457,-35.3714668433608,94.0,0.5,2.0,3.0,5.7,0.95,0,Oats - Lupin - Pasture
80289,153.34929389358,-28.8663083215112,94.0,0.1,3.0,2.0,5.36,6.07,0,Oats - Lupin - Pasture
82232,153.406516008551,-28.3445770447965,94.0,1.6,1.0,1.0,3.8,9.34,0,Oats - Lupin - Pasture
80266,153.423411518694,-28.8268416690804,94.0,0.1,4.0,3.0,5.21,5.19,0,Oats - Lupin - Pasture
101218,148.67591449,-35.66468644,362.0,0.9,4.0,3.0,4.9,5.87,0,Oats - Lupin - Pasture
80217,153.549998405671,-28.7101836596333,362.0,0.1,3.0,2.0,5.04,6.32,0,Oats - Lupin - Pasture
89668,147.167930788516,-35.5961493702402,362.0,0.6,4.0,1.0,4.7,3.09,0,Oats - Lupin - Pasture
80162,153.376933835631,-28.8424682656163,362.0,0.1,3.0,2.0,5.9,5.33,1,Durum Wheat - Lentil - Barley
80263,153.423151762902,-28.8209033282899,362.0,0.1,3.0,2.0,5.98,5.08,1,Durum Wheat - Lentil - Barley
80188,153.431073073511,-28.628376507768,362.0,0.1,4.0,3.0,5.15,8.32,0,Oats - Lupin - Pasture
80256,153.390828581137,-28.8161537911077,362.0,0.1,3.0,2.0,5.01,4.79,0,Oats - Lupin - Pasture
80180,153.42593597913,-28.6153496896294,323.0,0.1,3.0,3.0,5.07,6.48,0,Oats - Lupin - Pasture
80224,153.490548665881,-28.7636665266189,323.0,0.1,3.0,2.0,5.01,5.87,0,Oats - Lupin - Pasture
80265,153.423326909379,-28.8211284309085,323.0,0.1,4.0,3.0,6.66,5.71,1,Durum Wheat - Lentil - Barley
82149,150.365946220368,-29.4461652994911,323.0,0.5,4.0,3.0,7.8,1.13,1,Durum Wheat - Lentil - Barley
80221,153.544229851349,-28.7093314533404,323.0,0.1,3.0,2.0,5.4,7.3,0,Oats - Lupin - Pasture
80245,153.522620352379,-28.7532294697977,140.0,0.1,3.0,2.0,4.94,7.69,0,Oats - Lupin - Pasture
88998,141.318495002737,-29.1819287296294,140.0,0.5,5.0,4.0,7.7,0.51,1,Durum Wheat - Lentil - Barley
80228,153.491378322648,-28.7658388033639,140.0,0.1,3.0,2.0,4.94,6.82,0,Oats - Lupin - Pasture
80255,153.390797700485,-28.8161177761155,1100.0,0.1,3.0,2.0,6.01,5.23,3,Wheat - Canola - Field Pea
101201,148.49166491,-35.72043658,1100.0,0.24,4.0,3.0,6.2,3.59,3,Wheat - Canola - Field Pea
80305,153.374834462975,-28.8030029696719,1100.0,0.1,3.0,2.0,5.43,6.34,3,Wheat - Canola - Field Pea
80242,153.52693544152,-28.6986948957428,424.0,0.1,3.0,2.0,6.26,8.4,1,Durum Wheat - Lentil - Barley
82156,150.744395811675,-29.3374322525972,424.0,0.5,5.0,4.0,4.8,0.4,0,Oats - Lupin - Pasture
80623,153.472556344652,-28.8126249597933,154.0,0.6,5.0,3.0,6.7,7.2,1,Durum Wheat - Lentil - Barley
101223,148.56314051,-35.82516948,154.0,0.6,5.0,3.0,5.2,7.94,0,Oats - Lupin - Pasture
101395,148.47330964,-35.83895281,1417.0,0.45,4.0,3.0,5.0,8.61,3,Wheat - Canola - Field Pea
82144,149.848226792237,-35.4957712329128,1417.0,0.5,4.0,3.0,4.6,1.03,3,Wheat - Canola - Field Pea
89657,146.691131305781,-35.3652779738097,173.0,0.5,3.0,2.0,4.4,2.08,0,Oats - Lupin - Pasture
101407,148.42522266,-35.65958489,1112.0,0.4,5.0,3.0,6.6,14.54,3,Wheat - Canola - Field Pea
101163,148.33741277,-36.48932973,1356.0,1.1,4.0,3.0,5.6,10.29,3,Wheat - Canola - Field Pea
89660,146.591337101654,-35.8446846151229,178.0,0.55,2.0,2.0,4.6,2.08,0,Oats - Lupin - Pasture
89064,149.606389490351,-35.8098983785507,816.0,0.7,3.0,1.0,4.8,2.52,0,Oats - Lupin - Pasture
101136,148.26942696,-36.52913244,1624.0,0.8,4.0,3.0,3.5,13.45,3,Wheat - Canola - Field Pea
101393,148.46698091,-35.84760375,1414.0,0.6,4.0,3.0,4.2,5.91,3,Wheat - Canola - Field Pea
89065,149.638811773019,-35.5813517074012,676.0,0.7,5.0,4.0,4.3,0.76,0,Oats - Lupin - Pasture
101216,148.6713757,-35.75210634,676.0,0.95,4.0,3.0,5.5,4.88,0,Oats - Lupin - Pasture
101222,148.5737886,-35.84081597,1293.0,0.8,1.0,2.0,4.5,6.17,3,Wheat - Canola - Field Pea
101401,148.66799442,-35.67534423,1293.0,0.73,4.0,3.0,4.4,3.63,3,Wheat - Canola - Field Pea
101152,148.28477933,-36.51661818,1482.0,0.35,4.0,3.0,5.8,9.57,3,Wheat - Canola - Field Pea
101145,148.51953265,-36.35226706,1504.0,0.65,4.0,3.0,5.6,6.19,3,Wheat - Canola - Field Pea
82136,149.666307518885,-36.6611598322093,150.0,0.5,4.0,3.0,4.3,2.07,0,Oats - Lupin - Pasture
101227,148.56516377,-35.81884156,150.0,1.1,2.0,2.0,4.2,24.03,0,Oats - Lupin - Pasture
81833,145.287114386191,-35.421275494019,102.0,0.5,4.0,3.0,5.4,1.12,0,Oats - Lupin - Pasture
101140,148.42293723,-36.40006181,1750.0,0.8,4.0,3.0,4.2,8.74,3,Wheat - Canola - Field Pea
101166,148.26351658,-36.45618635,2228.0,0.2,4.0,3.0,4.6,11.94,3,Wheat - Canola - Field Pea
81828,145.177544455402,-35.4361782493893,93.0,0.5,4.0,3.0,5.8,1.21,1,Durum Wheat - Lentil - Barley
89695,147.266457545278,-35.891715404272,454.0,0.7,5.0,3.0,4.5,1.87,0,Oats - Lupin - Pasture
81827,145.177433564747,-35.4366994614942,94.0,0.5,5.0,3.0,5.1,1.02,0,Oats - Lupin - Pasture
